Year,State,State_code,State_Minimum_Wage,State_Minimum_Wage_2020_Dollars,Federal_Minimum_Wage,Federal_Minimum_Wage_2020_Dollars,Effective_Minimum_Wage,Effective_Minimum_Wage_2020_Dollars
1992,District of Columbia,DC,3.9,7.19,4.25,7.84,4.25,7.84
1992,Florida,FL,0,0,4.25,7.84,4.25,7.84
1992,Georgia,GA,3.25,5.99,4.25,7.84,4.25,7.84
1992,Guam,None,4.25,7.84,4.25,7.84,4.25,7.84
1992,Hawaii,HI,3.85,7.1,4.25,7.84,4.25,7.84
1992,Idaho,ID,4.25,7.84,4.25,7.84,4.25,7.84
1992,Illinois,IL,4.25,7.84,4.25,7.84,4.25,7.84
1992,Indiana,IN,3.35,6.18,4.25,7.84,4.25,7.84
1992,Iowa,IA,4.65,8.57,4.25,7.84,4.65,8.57
1992,Kansas,KS,2.65,4.89,4.25,7.84,4.25,7.84
1992,Kentucky,KY,4.25,7.84,4.25,7.84,4.25,7.84
1992,Louisiana,LA,0,0,4.25,7.84,4.25,7.84
1992,Maine,ME,4.25,7.84,4.25,7.84,4.25,7.84
1992,Maryland,MD,4.25,7.84,4.25,7.84,4.25,7.84
1992,Massachusetts,MA,4.25,7.84,4.25,7.84,4.25,7.84
1992,Michigan,MI,3.35,6.18,4.25,7.84,4.25,7.84
1992,Minnesota,MN,4.25,7.84,4.25,7.84,4.25,7.84
1992,Mississippi,MS,0,0,4.25,7.84,4.25,7.84
1992,Missouri,MO,4.25,7.84,4.25,7.84,4.25,7.84
1992,Montana,MT,4.25,7.84,4.25,7.84,4.25,7.84
1992,Nebraska,NE,4.25,7.84,4.25,7.84,4.25,7.84
1992,Nevada,NV,4.25,7.84,4.25,7.84,4.25,7.84
1992,New Hampshire,NH,4.25,7.84,4.25,7.84,4.25,7.84
1992,New Jersey,NJ,4.25,7.84,4.25,7.84,4.25,7.84
1992,New Mexico,NM,3.35,6.18,4.25,7.84,4.25,7.84
1992,New York,NY,4.25,7.84,4.25,7.84,4.25,7.84
1992,North Carolina,NC,3.8,7.01,4.25,7.84,4.25,7.84
1992,North Dakota,ND,4.25,7.84,4.25,7.84,4.25,7.84
1992,Ohio,OH,4.25,7.84,4.25,7.84,4.25,7.84
1992,Oklahoma,OK,4.25,7.84,4.25,7.84,4.25,7.84
1992,Oregon,OR,4.75,8.76,4.25,7.84,4.75,8.76
1992,Pennsylvania,PA,4.25,7.84,4.25,7.84,4.25,7.84
1992,Puerto Rico,None,1.2,2.21,4.25,7.84,4.25,7.84
1992,Rhode Island,RI,4.45,8.2,4.25,7.84,4.45,8.2
1992,South Carolina,SC,0,0,4.25,7.84,4.25,7.84
1992,South Dakota,SD,4.25,7.84,4.25,7.84,4.25,7.84
1992,Tennessee,TN,0,0,4.25,7.84,4.25,7.84
1992,Texas,TX,3.35,6.18,4.25,7.84,4.25,7.84
1992,U.S. Virgin Islands,None,4.65,8.57,4.25,7.84,4.65,8.57
1992,Utah,UT,4.25,7.84,4.25,7.84,4.25,7.84
1992,Vermont,VT,4.25,7.84,4.25,7.84,4.25,7.84
1992,Virginia,VA,3.65,6.73,4.25,7.84,4.25,7.84
1992,Washington,WA,4.25,7.84,4.25,7.84,4.25,7.84
1992,West Virginia,WV,3.8,7.01,4.25,7.84,4.25,7.84
1992,Wisconsin,WI,3.8,7.01,4.25,7.84,4.25,7.84
1992,Wyoming,WY,1.6,2.95,4.25,7.84,4.25,7.84
1993,Alabama,AL,0,0,4.25,7.61,4.25,7.61
1993,Alaska,AK,4.75,8.5,4.25,7.61,4.75,8.5
1993,Arizona,AZ,0,0,4.25,7.61,4.25,7.61
1993,Arkansas,AR,3.65,6.53,4.25,7.61,4.25,7.61
1993,California,CA,4.25,7.61,4.25,7.61,4.25,7.61
1993,Colorado,CO,3,5.37,4.25,7.61,4.25,7.61
1993,Connecticut,CT,4.27,7.64,4.25,7.61,4.27,7.64
1993,Delaware,DE,4.25,7.61,4.25,7.61,4.25,7.61
1993,District of Columbia,DC,3.9,6.98,4.25,7.61,4.25,7.61
1993,Florida,FL,0,0,4.25,7.61,4.25,7.61
1993,Georgia,GA,3.25,5.82,4.25,7.61,4.25,7.61
1993,Guam,None,4.25,7.61,4.25,7.61,4.25,7.61
1993,Hawaii,HI,3.85,6.89,4.25,7.61,4.25,7.61
1993,Idaho,ID,4.25,7.61,4.25,7.61,4.25,7.61
1993,Illinois,IL,4.25,7.61,4.25,7.61,4.25,7.61
1993,Indiana,IN,3.35,6,4.25,7.61,4.25,7.61
1993,Iowa,IA,4.65,8.32,4.25,7.61,4.65,8.32
1993,Kansas,KS,2.65,4.74,4.25,7.61,4.25,7.61
1993,Kentucky,KY,4.25,7.61,4.25,7.61,4.25,7.61
1993,Louisiana,LA,0,0,4.25,7.61,4.25,7.61
1993,Maine,ME,4.25,7.61,4.25,7.61,4.25,7.61
1993,Maryland,MD,4.25,7.61,4.25,7.61,4.25,7.61
1993,Massachusetts,MA,4.25,7.61,4.25,7.61,4.25,7.61
1993,Michigan,MI,3.35,6,4.25,7.61,4.25,7.61
1993,Minnesota,MN,4.25,7.61,4.25,7.61,4.25,7.61
1993,Mississippi,MS,0,0,4.25,7.61,4.25,7.61
1993,Missouri,MO,4.25,7.61,4.25,7.61,4.25,7.61
1993,Montana,MT,4.25,7.61,4.25,7.61,4.25,7.61
1993,Nebraska,NE,4.25,7.61,4.25,7.61,4.25,7.61
1993,Nevada,NV,4.25,7.61,4.25,7.61,4.25,7.61
1993,New Hampshire,NH,4.25,7.61,4.25,7.61,4.25,7.61
1993,New Jersey,NJ,4.25,7.61,4.25,7.61,4.25,7.61
1993,New Mexico,NM,3.35,6,4.25,7.61,4.25,7.61
1993,New York,NY,4.25,7.61,4.25,7.61,4.25,7.61
1993,North Carolina,NC,3.8,6.8,4.25,7.61,4.25,7.61
1993,North Dakota,ND,4.25,7.61,4.25,7.61,4.25,7.61
1993,Ohio,OH,4.25,7.61,4.25,7.61,4.25,7.61
1993,Oklahoma,OK,4.25,7.61,4.25,7.61,4.25,7.61
1993,Oregon,OR,4.75,8.5,4.25,7.61,4.75,8.5
1993,Pennsylvania,PA,4.25,7.61,4.25,7.61,4.25,7.61
1993,Puerto Rico,None,1.2,2.15,4.25,7.61,4.25,7.61
1993,Rhode Island,RI,4.45,7.97,4.25,7.61,4.45,7.97
1993,South Carolina,SC,0,0,4.25,7.61,4.25,7.61
1993,South Dakota,SD,4.25,7.61,4.25,7.61,4.25,7.61
1993,Tennessee,TN,0,0,4.25,7.61,4.25,7.61
1993,Texas,TX,3.35,6,4.25,7.61,4.25,7.61
1993,U.S. Virgin Islands,None,4.65,8.32,4.25,7.61,4.65,8.32
1993,Utah,UT,4.25,7.61,4.25,7.61,4.25,7.61
1993,Vermont,VT,4.25,7.61,4.25,7.61,4.25,7.61
1993,Virginia,VA,3.65,6.53,4.25,7.61,4.25,7.61
1993,Washington,WA,4.25,7.61,4.25,7.61,4.25,7.61
1993,West Virginia,WV,3.8,6.8,4.25,7.61,4.25,7.61
1993,Wisconsin,WI,3.8,6.8,4.25,7.61,4.25,7.61
1993,Wyoming,WY,1.6,2.86,4.25,7.61,4.25,7.61
1994,Alabama,AL,0,0,4.25,7.42,4.25,7.42
1994,Alaska,AK,4.75,8.29,4.25,7.42,4.75,8.29
1994,Arizona,AZ,0,0,4.25,7.42,4.25,7.42
1994,Arkansas,AR,4.25,7.42,4.25,7.42,4.25,7.42
1994,California,CA,4.25,7.42,4.25,7.42,4.25,7.42
1994,Colorado,CO,3,5.24,4.25,7.42,4.25,7.42
1994,Connecticut,CT,4.27,7.45,4.25,7.42,4.27,7.45
1994,Delaware,DE,4.25,7.42,4.25,7.42,4.25,7.42
1994,District of Columbia,DC,4.25,7.42,4.25,7.42,4.25,7.42
1994,Florida,FL,0,0,4.25,7.42,4.25,7.42
1994,Georgia,GA,3.25,5.67,4.25,7.42,4.25,7.42
1994,Guam,None,4.25,7.42,4.25,7.42,4.25,7.42
1994,Hawaii,HI,5.25,9.16,4.25,7.42,5.25,9.16
1994,Idaho,ID,4.25,7.42,4.25,7.42,4.25,7.42
1994,Illinois,IL,4.25,7.42,4.25,7.42,4.25,7.42
1994,Indiana,IN,3.35,5.85,4.25,7.42,4.25,7.42
1994,Iowa,IA,4.65,8.12,4.25,7.42,4.65,8.12
1994,Kansas,KS,2.65,4.63,4.25,7.42,4.25,7.42
1994,Kentucky,KY,4.25,7.42,4.25,7.42,4.25,7.42
1994,Louisiana,LA,0,0,4.25,7.42,4.25,7.42
1994,Maine,ME,4.25,7.42,4.25,7.42,4.25,7.42
1994,Maryland,MD,4.25,7.42,4.25,7.42,4.25,7.42
1994,Massachusetts,MA,4.25,7.42,4.25,7.42,4.25,7.42
1994,Michigan,MI,3.35,5.85,4.25,7.42,4.25,7.42
1994,Minnesota,MN,4.25,7.42,4.25,7.42,4.25,7.42
1994,Mississippi,MS,0,0,4.25,7.42,4.25,7.42
1994,Missouri,MO,4.25,7.42,4.25,7.42,4.25,7.42
1994,Montana,MT,4.25,7.42,4.25,7.42,4.25,7.42
1994,Nebraska,NE,4.25,7.42,4.25,7.42,4.25,7.42
1994,Nevada,NV,4.25,7.42,4.25,7.42,4.25,7.42
1994,New Hampshire,NH,4.25,7.42,4.25,7.42,4.25,7.42
1994,New Jersey,NJ,5.05,8.81,4.25,7.42,5.05,8.81
1994,New Mexico,NM,4.25,7.42,4.25,7.42,4.25,7.42
1994,New York,NY,4.25,7.42,4.25,7.42,4.25,7.42
1994,North Carolina,NC,4.25,7.42,4.25,7.42,4.25,7.42
1994,North Dakota,ND,4.25,7.42,4.25,7.42,4.25,7.42
1994,Ohio,OH,4.25,7.42,4.25,7.42,4.25,7.42
1994,Oklahoma,OK,4.25,7.42,4.25,7.42,4.25,7.42
1994,Oregon,OR,4.75,8.29,4.25,7.42,4.75,8.29
1994,Pennsylvania,PA,4.25,7.42,4.25,7.42,4.25,7.42
1994,Puerto Rico,None,1.2,2.09,4.25,7.42,4.25,7.42
1994,Rhode Island,RI,4.45,7.77,4.25,7.42,4.45,7.77
1994,South Carolina,SC,0,0,4.25,7.42,4.25,7.42
1994,South Dakota,SD,4.25,7.42,4.25,7.42,4.25,7.42
1994,Tennessee,TN,0,0,4.25,7.42,4.25,7.42
1994,Texas,TX,3.35,5.85,4.25,7.42,4.25,7.42
1994,U.S. Virgin Islands,None,4.65,8.12,4.25,7.42,4.65,8.12
1994,Utah,UT,4.25,7.42,4.25,7.42,4.25,7.42
1994,Vermont,VT,4.25,7.42,4.25,7.42,4.25,7.42
1994,Virginia,VA,4.25,7.42,4.25,7.42,4.25,7.42
1994,Washington,WA,4.25,7.42,4.25,7.42,4.25,7.42
1994,West Virginia,WV,4.25,7.42,4.25,7.42,4.25,7.42
1994,Wisconsin,WI,4.25,7.42,4.25,7.42,4.25,7.42
1994,Wyoming,WY,1.6,2.79,4.25,7.42,4.25,7.42
1995,Alabama,AL,0,0,4.25,7.21,4.25,7.21
1995,Alaska,AK,4.75,8.06,4.25,7.21,4.75,8.06
1995,Arizona,AZ,0,0,4.25,7.21,4.25,7.21
1995,Arkansas,AR,4.25,7.21,4.25,7.21,4.25,7.21
1995,California,CA,4.25,7.21,4.25,7.21,4.25,7.21
1995,Colorado,CO,3,5.09,4.25,7.21,4.25,7.21
1995,Connecticut,CT,4.27,7.25,4.25,7.21,4.27,7.25
1995,Delaware,DE,4.25,7.21,4.25,7.21,4.25,7.21
1995,District of Columbia,DC,4.25,7.21,4.25,7.21,4.25,7.21
1995,Florida,FL,0,0,4.25,7.21,4.25,7.21
1995,Georgia,GA,3.25,5.52,4.25,7.21,4.25,7.21
1995,Guam,None,4.25,7.21,4.25,7.21,4.25,7.21
1995,Hawaii,HI,5.25,8.91,4.25,7.21,5.25,8.91
1995,Idaho,ID,4.25,7.21,4.25,7.21,4.25,7.21
1995,Illinois,IL,4.25,7.21,4.25,7.21,4.25,7.21
1995,Indiana,IN,3.35,5.69,4.25,7.21,4.25,7.21
1995,Iowa,IA,4.65,7.89,4.25,7.21,4.65,7.89
1995,Kansas,KS,2.65,4.5,4.25,7.21,4.25,7.21
1995,Kentucky,KY,4.25,7.21,4.25,7.21,4.25,7.21
1995,Louisiana,LA,0,0,4.25,7.21,4.25,7.21
1995,Maine,ME,4.25,7.21,4.25,7.21,4.25,7.21
1995,Maryland,MD,4.25,7.21,4.25,7.21,4.25,7.21
1995,Massachusetts,MA,4.25,7.21,4.25,7.21,4.25,7.21
1995,Michigan,MI,3.35,5.69,4.25,7.21,4.25,7.21
1995,Minnesota,MN,4.25,7.21,4.25,7.21,4.25,7.21
1995,Mississippi,MS,0,0,4.25,7.21,4.25,7.21
1995,Missouri,MO,4.25,7.21,4.25,7.21,4.25,7.21
1995,Montana,MT,4.25,7.21,4.25,7.21,4.25,7.21
1995,Nebraska,NE,4.25,7.21,4.25,7.21,4.25,7.21
1995,Nevada,NV,4.25,7.21,4.25,7.21,4.25,7.21
1995,New Hampshire,NH,4.25,7.21,4.25,7.21,4.25,7.21
1995,New Jersey,NJ,5.05,8.57,4.25,7.21,5.05,8.57
1995,New Mexico,NM,4.25,7.21,4.25,7.21,4.25,7.21
1995,New York,NY,4.25,7.21,4.25,7.21,4.25,7.21
1995,North Carolina,NC,4.25,7.21,4.25,7.21,4.25,7.21
1995,North Dakota,ND,4.25,7.21,4.25,7.21,4.25,7.21
1995,Ohio,OH,4.25,7.21,4.25,7.21,4.25,7.21
1995,Oklahoma,OK,4.25,7.21,4.25,7.21,4.25,7.21
1995,Oregon,OR,4.75,8.06,4.25,7.21,4.75,8.06
1995,Pennsylvania,PA,4.25,7.21,4.25,7.21,4.25,7.21
1995,Puerto Rico,None,1.2,2.04,4.25,7.21,4.25,7.21
1995,Rhode Island,RI,4.45,7.55,4.25,7.21,4.45,7.55
1995,South Carolina,SC,0,0,4.25,7.21,4.25,7.21
1995,South Dakota,SD,4.25,7.21,4.25,7.21,4.25,7.21
1995,Tennessee,TN,0,0,4.25,7.21,4.25,7.21
1995,Texas,TX,3.35,5.69,4.25,7.21,4.25,7.21
1995,U.S. Virgin Islands,None,4.65,7.89,4.25,7.21,4.65,7.89
1995,Utah,UT,4.25,7.21,4.25,7.21,4.25,7.21
1995,Vermont,VT,4.25,7.21,4.25,7.21,4.25,7.21
1995,Virginia,VA,4.25,7.21,4.25,7.21,4.25,7.21
1995,Washington,WA,4.25,7.21,4.25,7.21,4.25,7.21
1995,West Virginia,WV,4.25,7.21,4.25,7.21,4.25,7.21
1995,Wisconsin,WI,4.25,7.21,4.25,7.21,4.25,7.21
1995,Wyoming,WY,1.6,2.72,4.25,7.21,4.25,7.21
1996,Alabama,AL,0,0,4.25,7.01,4.25,7.01
1996,Alaska,AK,4.75,7.83,4.25,7.01,4.75,7.83
1996,Arizona,AZ,0,0,4.25,7.01,4.25,7.01
1996,Arkansas,AR,4.25,7.01,4.25,7.01,4.25,7.01
1996,California,CA,4.25,7.01,4.25,7.01,4.25,7.01
1996,Colorado,CO,3,4.95,4.25,7.01,4.25,7.01
1996,Connecticut,CT,4.27,7.04,4.25,7.01,4.27,7.04
1996,Delaware,DE,4.65,7.67,4.25,7.01,4.65,7.67
1996,District of Columbia,DC,5.25,8.65,4.25,7.01,5.25,8.65
1996,Florida,FL,0,0,4.25,7.01,4.25,7.01
1996,Georgia,GA,3.25,5.36,4.25,7.01,4.25,7.01
1996,Guam,None,4.25,7.01,4.25,7.01,4.25,7.01
1996,Hawaii,HI,5.25,8.65,4.25,7.01,5.25,8.65
1996,Idaho,ID,4.25,7.01,4.25,7.01,4.25,7.01
1996,Illinois,IL,4.25,7.01,4.25,7.01,4.25,7.01
1996,Indiana,IN,3.35,5.52,4.25,7.01,4.25,7.01
1996,Iowa,IA,4.65,7.67,4.25,7.01,4.65,7.67
1996,Kansas,KS,2.65,4.37,4.25,7.01,4.25,7.01
1996,Kentucky,KY,4.25,7.01,4.25,7.01,4.25,7.01
1996,Louisiana,LA,0,0,4.25,7.01,4.25,7.01
1996,Maine,ME,4.25,7.01,4.25,7.01,4.25,7.01
1996,Maryland,MD,4.25,7.01,4.25,7.01,4.25,7.01
1996,Massachusetts,MA,4.75,7.83,4.25,7.01,4.75,7.83
1996,Michigan,MI,3.35,5.52,4.25,7.01,4.25,7.01
1996,Minnesota,MN,4.25,7.01,4.25,7.01,4.25,7.01
1996,Mississippi,MS,0,0,4.25,7.01,4.25,7.01
1996,Missouri,MO,4.25,7.01,4.25,7.01,4.25,7.01
1996,Montana,MT,4.25,7.01,4.25,7.01,4.25,7.01
1996,Nebraska,NE,4.25,7.01,4.25,7.01,4.25,7.01
1996,Nevada,NV,4.25,7.01,4.25,7.01,4.25,7.01
1996,New Hampshire,NH,4.25,7.01,4.25,7.01,4.25,7.01
1996,New Jersey,NJ,5.05,8.33,4.25,7.01,5.05,8.33
1996,New Mexico,NM,4.25,7.01,4.25,7.01,4.25,7.01
1996,New York,NY,4.25,7.01,4.25,7.01,4.25,7.01
1996,North Carolina,NC,4.25,7.01,4.25,7.01,4.25,7.01
1996,North Dakota,ND,4.25,7.01,4.25,7.01,4.25,7.01
1996,Ohio,OH,4.25,7.01,4.25,7.01,4.25,7.01
1996,Oklahoma,OK,4.25,7.01,4.25,7.01,4.25,7.01
1996,Oregon,OR,4.75,7.83,4.25,7.01,4.75,7.83
1996,Pennsylvania,PA,4.25,7.01,4.25,7.01,4.25,7.01
1996,Puerto Rico,None,1.2,1.98,4.25,7.01,4.25,7.01
1996,Rhode Island,RI,4.45,7.34,4.25,7.01,4.45,7.34
1996,South Carolina,SC,0,0,4.25,7.01,4.25,7.01
1996,South Dakota,SD,4.25,7.01,4.25,7.01,4.25,7.01
1996,Tennessee,TN,0,0,4.25,7.01,4.25,7.01
1996,Texas,TX,3.35,5.52,4.25,7.01,4.25,7.01
1996,U.S. Virgin Islands,None,4.65,7.67,4.25,7.01,4.65,7.67
1996,Utah,UT,4.25,7.01,4.25,7.01,4.25,7.01
1996,Vermont,VT,4.75,7.83,4.25,7.01,4.75,7.83
1996,Virginia,VA,4.25,7.01,4.25,7.01,4.25,7.01
1996,Washington,WA,4.9,8.08,4.25,7.01,4.9,8.08
1996,West Virginia,WV,4.25,7.01,4.25,7.01,4.25,7.01
1996,Wisconsin,WI,4.25,7.01,4.25,7.01,4.25,7.01
1996,Wyoming,WY,1.6,2.64,4.25,7.01,4.25,7.01
1997,Alabama,AL,0,0,4.75,7.66,4.75,7.66
1997,Alaska,AK,5.25,8.46,4.75,7.66,5.25,8.46
1997,Arizona,AZ,0,0,4.75,7.66,4.75,7.66
1997,Arkansas,AR,4.25,6.85,4.75,7.66,4.75,7.66
1997,California,CA,4.75,7.66,4.75,7.66,4.75,7.66
1997,Colorado,CO,4.75,7.66,4.75,7.66,4.75,7.66
1997,Connecticut,CT,4.77,7.69,4.75,7.66,4.77,7.69
1997,Delaware,DE,5,8.06,4.75,7.66,5,8.06
1997,District of Columbia,DC,5.75,9.27,4.75,7.66,5.75,9.27
1997,Florida,FL,0,0,4.75,7.66,4.75,7.66
1997,Georgia,GA,3.25,5.24,4.75,7.66,4.75,7.66
1997,Guam,None,4.75,7.66,4.75,7.66,4.75,7.66
1997,Hawaii,HI,5.25,8.46,4.75,7.66,5.25,8.46
1997,Idaho,ID,4.25,6.85,4.75,7.66,4.75,7.66
1997,Illinois,IL,4.75,7.66,4.75,7.66,4.75,7.66
1997,Indiana,IN,3.35,5.4,4.75,7.66,4.75,7.66
1997,Iowa,IA,4.75,7.66,4.75,7.66,4.75,7.66
1997,Kansas,KS,2.65,4.27,4.75,7.66,4.75,7.66
1997,Kentucky,KY,4.25,6.85,4.75,7.66,4.75,7.66
1997,Louisiana,LA,0,0,4.75,7.66,4.75,7.66
1997,Maine,ME,4.75,7.66,4.75,7.66,4.75,7.66
1997,Maryland,MD,4.75,7.66,4.75,7.66,4.75,7.66
1997,Massachusetts,MA,5.25,8.46,4.75,7.66,5.25,8.46
1997,Michigan,MI,3.35,5.4,4.75,7.66,4.75,7.66
1997,Minnesota,MN,4.25,6.85,4.75,7.66,4.75,7.66
1997,Mississippi,MS,0,0,4.75,7.66,4.75,7.66
1997,Missouri,MO,4.75,7.66,4.75,7.66,4.75,7.66
1997,Montana,MT,4.75,7.66,4.75,7.66,4.75,7.66
1997,Nebraska,NE,4.25,6.85,4.75,7.66,4.75,7.66
1997,Nevada,NV,4.75,7.66,4.75,7.66,4.75,7.66
1997,New Hampshire,NH,4.75,7.66,4.75,7.66,4.75,7.66
1997,New Jersey,NJ,5.05,8.14,4.75,7.66,5.05,8.14
1997,New Mexico,NM,4.25,6.85,4.75,7.66,4.75,7.66
1997,New York,NY,4.25,6.85,4.75,7.66,4.75,7.66
1997,North Carolina,NC,4.25,6.85,4.75,7.66,4.75,7.66
1997,North Dakota,ND,4.75,7.66,4.75,7.66,4.75,7.66
1997,Ohio,OH,4.25,6.85,4.75,7.66,4.75,7.66
1997,Oklahoma,OK,4.75,7.66,4.75,7.66,4.75,7.66
1997,Oregon,OR,5.5,8.86,4.75,7.66,5.5,8.86
1997,Pennsylvania,PA,4.75,7.66,4.75,7.66,4.75,7.66
1997,Puerto Rico,None,1.2,1.93,4.75,7.66,4.75,7.66
1997,Rhode Island,RI,5.15,8.3,4.75,7.66,5.15,8.3
1997,South Carolina,SC,0,0,4.75,7.66,4.75,7.66
1997,South Dakota,SD,4.25,6.85,4.75,7.66,4.75,7.66
1997,Tennessee,TN,0,0,4.75,7.66,4.75,7.66
1997,Texas,TX,3.35,5.4,4.75,7.66,4.75,7.66
1997,U.S. Virgin Islands,None,4.65,7.49,4.75,7.66,4.75,7.66
1997,Utah,UT,4.75,7.66,4.75,7.66,4.75,7.66
1997,Vermont,VT,5,8.06,4.75,7.66,5,8.06
1997,Virginia,VA,4.75,7.66,4.75,7.66,4.75,7.66
1997,Washington,WA,4.9,7.9,4.75,7.66,4.9,7.9
1997,West Virginia,WV,4.25,6.85,4.75,7.66,4.75,7.66
1997,Wisconsin,WI,4.75,7.66,4.75,7.66,4.75,7.66
1997,Wyoming,WY,1.6,2.58,4.75,7.66,4.75,7.66
1998,Alabama,AL,0,0,5.15,8.17,5.15,8.17
1998,Alaska,AK,5.65,8.97,5.15,8.17,5.65,8.97
1998,Arizona,AZ,0,0,5.15,8.17,5.15,8.17
1998,Arkansas,AR,5.15,8.17,5.15,8.17,5.15,8.17
1998,California,CA,5.15,8.17,5.15,8.17,5.15,8.17
1998,Colorado,CO,5.15,8.17,5.15,8.17,5.15,8.17
1998,Connecticut,CT,5.18,8.22,5.15,8.17,5.18,8.22
1998,Delaware,DE,5.15,8.17,5.15,8.17,5.15,8.17
1998,District of Columbia,DC,6.15,9.76,5.15,8.17,6.15,9.76
1998,Florida,FL,0,0,5.15,8.17,5.15,8.17
1998,Georgia,GA,3.25,5.16,5.15,8.17,5.15,8.17
1998,Guam,None,5.15,8.17,5.15,8.17,5.15,8.17
1998,Hawaii,HI,5.25,8.33,5.15,8.17,5.25,8.33
1998,Idaho,ID,5.15,8.17,5.15,8.17,5.15,8.17
1998,Illinois,IL,5.15,8.17,5.15,8.17,5.15,8.17
1998,Indiana,IN,3.35,5.32,5.15,8.17,5.15,8.17
1998,Iowa,IA,5.15,8.17,5.15,8.17,5.15,8.17
1998,Kansas,KS,2.65,4.21,5.15,8.17,5.15,8.17
1998,Kentucky,KY,4.25,6.74,5.15,8.17,5.15,8.17
1998,Louisiana,LA,0,0,5.15,8.17,5.15,8.17
1998,Maine,ME,5.15,8.17,5.15,8.17,5.15,8.17
1998,Maryland,MD,5.15,8.17,5.15,8.17,5.15,8.17
1998,Massachusetts,MA,5.25,8.33,5.15,8.17,5.25,8.33
1998,Michigan,MI,5.15,8.17,5.15,8.17,5.15,8.17
1998,Minnesota,MN,5.15,8.17,5.15,8.17,5.15,8.17
1998,Mississippi,MS,0,0,5.15,8.17,5.15,8.17
1998,Missouri,MO,5.15,8.17,5.15,8.17,5.15,8.17
1998,Montana,MT,5.15,8.17,5.15,8.17,5.15,8.17
1998,Nebraska,NE,5.15,8.17,5.15,8.17,5.15,8.17
1998,Nevada,NV,5.15,8.17,5.15,8.17,5.15,8.17
1998,New Hampshire,NH,5.15,8.17,5.15,8.17,5.15,8.17
1998,New Jersey,NJ,5.05,8.01,5.15,8.17,5.15,8.17
1998,New Mexico,NM,4.25,6.74,5.15,8.17,5.15,8.17
1998,New York,NY,4.25,6.74,5.15,8.17,5.15,8.17
1998,North Carolina,NC,5.15,8.17,5.15,8.17,5.15,8.17
1998,North Dakota,ND,5.15,8.17,5.15,8.17,5.15,8.17
1998,Ohio,OH,4.25,6.74,5.15,8.17,5.15,8.17
1998,Oklahoma,OK,5.15,8.17,5.15,8.17,5.15,8.17
1998,Oregon,OR,6,9.52,5.15,8.17,6,9.52
1998,Pennsylvania,PA,5.15,8.17,5.15,8.17,5.15,8.17
1998,Puerto Rico,None,1.2,1.9,5.15,8.17,5.15,8.17
1998,Rhode Island,RI,5.15,8.17,5.15,8.17,5.15,8.17
1998,South Carolina,SC,0,0,5.15,8.17,5.15,8.17
1998,South Dakota,SD,5.15,8.17,5.15,8.17,5.15,8.17
1998,Tennessee,TN,0,0,5.15,8.17,5.15,8.17
1998,Texas,TX,3.35,5.32,5.15,8.17,5.15,8.17
1998,U.S. Virgin Islands,None,4.65,7.38,5.15,8.17,5.15,8.17
1998,Utah,UT,5.15,8.17,5.15,8.17,5.15,8.17
1998,Vermont,VT,5.25,8.33,5.15,8.17,5.25,8.33
1998,Virginia,VA,5.15,8.17,5.15,8.17,5.15,8.17
1998,Washington,WA,4.9,7.78,5.15,8.17,5.15,8.17
1998,West Virginia,WV,4.75,7.54,5.15,8.17,5.15,8.17
1998,Wisconsin,WI,5.15,8.17,5.15,8.17,5.15,8.17
1998,Wyoming,WY,1.6,2.54,5.15,8.17,5.15,8.17
1999,Alabama,AL,0,0,5.15,8,5.15,8
1999,Alaska,AK,5.65,8.77,5.15,8,5.65,8.77
1999,Arizona,AZ,0,0,5.15,8,5.15,8
1999,Arkansas,AR,5.15,8,5.15,8,5.15,8
1999,California,CA,5.15,8,5.15,8,5.15,8
1999,Colorado,CO,5.15,8,5.15,8,5.15,8
1999,Connecticut,CT,5.18,8.04,5.15,8,5.18,8.04
1999,Delaware,DE,5.15,8,5.15,8,5.15,8
1999,District of Columbia,DC,6.15,9.55,5.15,8,6.15,9.55
1999,Florida,FL,0,0,5.15,8,5.15,8
1999,Georgia,GA,3.25,5.05,5.15,8,5.15,8
1999,Guam,None,5.15,8,5.15,8,5.15,8
1999,Hawaii,HI,5.25,8.15,5.15,8,5.25,8.15
1999,Idaho,ID,5.15,8,5.15,8,5.15,8
1999,Illinois,IL,5.15,8,5.15,8,5.15,8
1999,Indiana,IN,3.35,5.2,5.15,8,5.15,8
1999,Iowa,IA,5.15,8,5.15,8,5.15,8
1999,Kansas,KS,2.65,4.11,5.15,8,5.15,8
1999,Kentucky,KY,4.25,6.6,5.15,8,5.15,8
1999,Louisiana,LA,0,0,5.15,8,5.15,8
1999,Maine,ME,5.15,8,5.15,8,5.15,8
1999,Maryland,MD,5.15,8,5.15,8,5.15,8
1999,Massachusetts,MA,5.25,8.15,5.15,8,5.25,8.15
1999,Michigan,MI,5.15,8,5.15,8,5.15,8
1999,Minnesota,MN,5.15,8,5.15,8,5.15,8
1999,Mississippi,MS,0,0,5.15,8,5.15,8
1999,Missouri,MO,5.15,8,5.15,8,5.15,8
1999,Montana,MT,5.15,8,5.15,8,5.15,8
1999,Nebraska,NE,5.15,8,5.15,8,5.15,8
1999,Nevada,NV,5.15,8,5.15,8,5.15,8
1999,New Hampshire,NH,5.15,8,5.15,8,5.15,8
